3.84458578005433	3.84377895016223	3.84773480053991	3.8465443700552	3.80513843987137	3.8092351006344	3.81080244015902	3.81612501014024	3.80863138008863	3.81612475030124	3.81080244015902	3.8092351006344	3.80513843987137	3.8465443700552	3.84773480053991	3.84377895016223	3.84458578005433	3.84377895016223	3.84773480053991	3.8465443700552	3.80513843987137	3.8092351006344	3.81080244015902	3.81612501014024	3.80863138008863	3.81612475030124	3.81080244015902	3.8092351006344	3.80513843987137	3.8465443700552	3.84773480053991	3.84377895016223	3.84458578005433	3.84377895016223	3.84773480053991	3.8465443700552	3.80513843987137	3.8092351006344	3.81080244015902	3.81612501014024	3.80863138008863	3.81612475030124	3.81080244015902	3.8092351006344	3.80513843987137	3.8465443700552	3.84773480053991	3.84377895016223	3.84458578005433
3.84021561034024	3.8399113304913	3.84831633046269	3.84896763972938	3.7782745603472	3.8067210605368	3.81189103983343	3.81459817010909	3.80628619994968	3.81459839083254	3.81189103983343	3.8067210605368	3.7782745603472	3.84896763972938	3.84831633046269	3.8399113304913	3.84021561034024	3.8399113304913	3.84831633046269	3.84896763972938	3.7782745603472	3.8067210605368	3.81189103983343	3.81459817010909	3.80628619994968	3.81459839083254	3.81189103983343	3.8067210605368	3.7782745603472	3.84896763972938	3.84831633046269	3.8399113304913	3.84021561034024	3.8399113304913	3.84831633046269	3.84896763972938	3.7782745603472	3.8067210605368	3.81189103983343	3.81459817010909	3.80628619994968	3.81459839083254	3.81189103983343	3.8067210605368	3.7782745603472	3.84896763972938	3.84831633046269	3.8399113304913	3.84021561034024
3.83979651983827	3.84789209067822	3.95882755983621	3.7956964103505	3.79021088033915	3.8058710899204	3.81181407999247	3.80949297919869	3.80264149978757	3.8094928599894	3.81181407999247	3.8058710899204	3.79021088033915	3.7956964103505	3.95882755983621	3.84789209067822	3.83979651983827	3.84789209067822	3.95882755983621	3.7956964103505	3.79021088033915	3.8058710899204	3.81181407999247	3.80949297919869	3.80264149978757	3.8094928599894	3.81181407999247	3.8058710899204	3.79021088033915	3.7956964103505	3.95882755983621	3.84789209067822	3.83979651983827	3.84789209067822	3.95882755983621	3.7956964103505	3.79021088033915	3.8058710899204	3.81181407999247	3.80949297919869	3.80264149978757	3.8094928599894	3.81181407999247	3.8058710899204	3.79021088033915	3.7956964103505	3.95882755983621	3.84789209067822	3.83979651983827
3.83975701965392	3.84773503988981	3.8504014601931	3.7950488999486	3.79839044064283	3.80217024963349	3.80827767029405	3.80921279918402	3.79867914039642	3.80921253934503	3.80827767029405	3.80217024963349	3.79839044064283	3.7950488999486	3.8504014601931	3.84773503988981	3.83975701965392	3.84773503988981	3.8504014601931	3.7950488999486	3.79839044064283	3.80217024963349	3.80827767029405	3.80921279918402	3.79867914039642	3.80921253934503	3.80827767029405	3.80217024963349	3.79839044064283	3.7950488999486	3.8504014601931	3.84773503988981	3.83975701965392	3.84773503988981	3.8504014601931	3.7950488999486	3.79839044064283	3.80217024963349	3.80827767029405	3.80921279918402	3.79867914039642	3.80921253934503	3.80827767029405	3.80217024963349	3.79839044064283	3.7950488999486	3.8504014601931	3.84773503988981	3.83975701965392
3.84055994916707	3.84310453012586	3.84896089974791	3.79284767992795	3.79262693040073	3.78162044007331	3.80929226055741	3.80363684985787	3.80220584012568	3.80363678000867	3.80929226055741	3.78162044007331	3.79262693040073	3.79284767992795	3.84896089974791	3.84310453012586	3.84055994916707	3.84310453012586	3.84896089974791	3.79284767992795	3.79262693040073	3.78162044007331	3.80929226055741	3.80363684985787	3.80220584012568	3.80363678000867	3.80929226055741	3.78162044007331	3.79262693040073	3.79284767992795	3.84896089974791	3.84310453012586	3.84055994916707	3.84310453012586	3.84896089974791	3.79284767992795	3.79262693040073	3.78162044007331	3.80929226055741	3.80363684985787	3.80220584012568	3.80363678000867	3.80929226055741	3.78162044007331	3.79262693040073	3.79284767992795	3.84896089974791	3.84310453012586	3.84055994916707
3.84122993983328	3.84440348017961	3.7923710597679	3.79021093994379	3.79587624967098	3.78167753014714	3.81161945033819	3.81057590991259	3.80564394965768	3.81057580001652	3.81161945033819	3.78167753014714	3.79587624967098	3.79021093994379	3.7923710597679	3.84440348017961	3.84122993983328	3.84440348017961	3.7923710597679	3.79021093994379	3.79587624967098	3.78167753014714	3.81161945033819	3.81057590991259	3.80564394965768	3.81057580001652	3.81161945033819	3.78167753014714	3.79587624967098	3.79021093994379	3.7923710597679	3.84440348017961	3.84122993983328	3.84440348017961	3.7923710597679	3.79021093994379	3.79587624967098	3.78167753014714	3.81161945033819	3.81057590991259	3.80564394965768	3.81057580001652	3.81161945033819	3.78167753014714	3.79587624967098	3.79021093994379	3.7923710597679	3.84440348017961	3.84122993983328
3.85701246000826	3.85725461971015	3.8051376407966	3.80627008061856	3.80217648949474	3.8046940099448	3.81264802999795	3.83067691046745	3.83263756055385	3.83067680988461	3.81264802999795	3.8046940099448	3.80217648949474	3.80627008061856	3.8051376407966	3.85725461971015	3.85701246000826	3.85725461971015	3.8051376407966	3.80627008061856	3.80217648949474	3.8046940099448	3.81264802999795	3.83067691046745	3.83263756055385	3.83067680988461	3.81264802999795	3.8046940099448	3.80217648949474	3.80627008061856	3.8051376407966	3.85725461971015	3.85701246000826	3.85725461971015	3.8051376407966	3.80627008061856	3.80217648949474	3.8046940099448	3.81264802999795	3.83067691046745	3.83263756055385	3.83067680988461	3.81264802999795	3.8046940099448	3.80217648949474	3.80627008061856	3.8051376407966	3.85725461971015	3.85701246000826
3.85783911962062	3.85733168013394	3.80755964014679	3.80671425070614	3.80601766053587	3.80929279047996	3.79984055925161	3.82702315971255	3.83967894036323	3.82702302001417	3.79984055925161	3.80929279047996	3.80601766053587	3.80671425070614	3.80755964014679	3.85733168013394	3.85783911962062	3.85733168013394	3.80755964014679	3.80671425070614	3.80601766053587	3.80929279047996	3.79984055925161	3.82702315971255	3.83967894036323	3.82702302001417	3.79984055925161	3.80929279047996	3.80601766053587	3.80671425070614	3.80755964014679	3.85733168013394	3.85783911962062	3.85733168013394	3.80755964014679	3.80671425070614	3.80601766053587	3.80929279047996	3.79984055925161	3.82702315971255	3.83967894036323	3.82702302001417	3.79984055925161	3.80929279047996	3.80601766053587	3.80671425070614	3.80755964014679	3.85733168013394	3.85783911962062
3.85686507914215	3.80115634016693	3.81251018028706	3.81210306938738	3.81181483995169	3.80850327946246	3.81057630013675	3.83502766955644	4.00815965980291	3.83502766024321	3.81057630013675	3.80850327946246	3.81181483995169	3.81210306938738	3.81251018028706	3.80115634016693	3.85686507914215	3.80115634016693	3.81251018028706	3.81210306938738	3.81181483995169	3.80850327946246	3.81057630013675	3.83502766955644	4.00815965980291	3.83502766024321	3.81057630013675	3.80850327946246	3.81181483995169	3.81210306938738	3.81251018028706	3.80115634016693	3.85686507914215	3.80115634016693	3.81251018028706	3.81210306938738	3.81181483995169	3.80850327946246	3.81057630013675	3.83502766955644	4.00815965980291	3.83502766024321	3.81057630013675	3.80850327946246	3.81181483995169	3.81210306938738	3.81251018028706	3.80115634016693	3.85686507914215
3.85685640946031	3.80398365017027	3.81475412007421	3.81080183945596	3.81192831974477	3.80921762995422	3.80776069965214	3.83263623993844	3.83395393937826	3.83263612911105	3.80776069965214	3.80921762995422	3.81192831974477	3.81080183945596	3.81475412007421	3.80398365017027	3.85685640946031	3.80398365017027	3.81475412007421	3.81080183945596	3.81192831974477	3.80921762995422	3.80776069965214	3.83263623993844	3.83395393937826	3.83263612911105	3.80776069965214	3.80921762995422	3.81192831974477	3.81080183945596	3.81475412007421	3.80398365017027	3.85685640946031	3.80398365017027	3.81475412007421	3.81080183945596	3.81192831974477	3.80921762995422	3.80776069965214	3.83263623993844	3.83395393937826	3.83263612911105	3.80776069965214	3.80921762995422	3.81192831974477	3.81080183945596	3.81475412007421	3.80398365017027	3.85685640946031
