LAMMPS data file. msi2lmp v3.9.8 / 06 Oct 2016 / CGCMM for Fe_exp46x1x80_12-1_-111_101

   2326 atoms

   4 atom types

  -164.925177083   156.766322917 xlo xhi
    -0.412081227     4.532918773 ylo yhi
  -164.615512212   158.390887788 zlo zhi

Masses

   1  26.982000 # Fe
   2  58.710000 # 
   3  26.982000 # 
   4  58.710000 # 

Atoms # full

  16827    3     -9.324396995     3.296670037   -40.459924626  # 
  16829    3     -6.993299256     0.000000000   -40.459924626  # 
  16830    3     -4.662201517     1.648335019   -40.459924626  # 
  16833    3     -9.324396995     0.824167509   -40.459924626  # 
  16835    3     -6.993299256     2.472502528   -40.459924626  # 
  16836    3     -4.662201517     4.120837546   -40.459924626  # 
  16839    3     -2.331103779     3.296670037   -40.459924626  # 
  16841    3     -0.000006040     0.000000000   -40.459924626  # 
  16842    3      2.331091698     1.648335019   -40.459924626  # 
  16845    3     -2.331103779     0.824167509   -40.459924626  # 
  16847    3     -0.000006040     2.472502528   -40.459924626  # 
  16848    3      2.331091698     4.120837546   -40.459924626  # 
  16851    3      4.662189437     3.296670037   -40.459924626  # 
  16853    3      6.993287175     0.000000000   -40.459924626  # 
  16854    3      9.324384914     1.648335019   -40.459924626  # 
  16857    3      4.662189437     0.824167509   -40.459924626  # 
  16859    3      6.993287175     2.472502528   -40.459924626  # 
  16860    3      9.324384914     4.120837546   -40.459924626  # 
  17358    3    -18.648787949     1.648335019   -36.422344906  # 
  17364    3    -18.648787949     4.120837546   -36.422344906  # 
  17366    3    -15.152141341     1.648335019   -38.441134766  # 
  17367    3    -16.317690210     3.296670037   -36.422344906  # 
  17368    3    -12.821043602     3.296670037   -38.441134766  # 
  17369    3    -13.986592472     0.000000000   -36.422344906  # 
  17370    1    -11.655494733     1.648335019   -36.422344906  # Fe
  17372    3    -15.152141341     4.120837546   -38.441134766  # 
  17373    3    -16.317690210     0.824167509   -36.422344906  # 
  17374    3    -12.821043602     0.824167509   -38.441134766  # 
  17375    3    -13.986592472     2.472502528   -36.422344906  # 
  17376    1    -11.655494733     4.120837546   -36.422344906  # Fe
  17377    3    -10.489945864     0.000000000   -38.441134766  # 
  17378    3     -8.158848125     1.648335019   -38.441134766  # 
  17379    1     -9.324396995     3.296670037   -36.422344906  # Fe
  17380    3     -5.827750387     3.296670037   -38.441134766  # 
  17381    1     -6.993299256     0.000000000   -36.422344906  # Fe
  17382    1     -4.662201517     1.648335019   -36.422344906  # Fe
  17383    3    -10.489945864     2.472502528   -38.441134766  # 
  17384    3     -8.158848125     4.120837546   -38.441134766  # 
  17385    1     -9.324396995     0.824167509   -36.422344906  # Fe
  17386    3     -5.827750387     0.824167509   -38.441134766  # 
  17387    1     -6.993299256     2.472502528   -36.422344906  # Fe
  17388    1     -4.662201517     4.120837546   -36.422344906  # Fe
  17389    3     -3.496652648     0.000000000   -38.441134766  # 
  17390    1     -1.165554910     1.648335019   -38.441134766  # Fe
  17391    1     -2.331103779     3.296670037   -36.422344906  # Fe
  17392    1      1.165542829     3.296670037   -38.441134766  # Fe
  17393    1     -0.000006040     0.000000000   -36.422344906  # Fe
  17394    1      2.331091698     1.648335019   -36.422344906  # Fe
  17395    3     -3.496652648     2.472502528   -38.441134766  # 
  17396    1     -1.165554910     4.120837546   -38.441134766  # Fe
  17397    1     -2.331103779     0.824167509   -36.422344906  # Fe
  17398    1      1.165542829     0.824167509   -38.441134766  # Fe
  17399    1     -0.000006040     2.472502528   -36.422344906  # Fe
  17400    1      2.331091698     4.120837546   -36.422344906  # Fe
  17401    3      3.496640568     0.000000000   -38.441134766  # 
  17402    3      5.827738306     1.648335019   -38.441134766  # 
  17403    1      4.662189437     3.296670037   -36.422344906  # Fe
  17404    3      8.158836045     3.296670037   -38.441134766  # 
  17405    1      6.993287175     0.000000000   -36.422344906  # Fe
  17406    1      9.324384914     1.648335019   -36.422344906  # Fe
  17407    3      3.496640568     2.472502528   -38.441134766  # 
  17408    3      5.827738306     4.120837546   -38.441134766  # 
  17409    1      4.662189437     0.824167509   -36.422344906  # Fe
  17410    3      8.158836045     0.824167509   -38.441134766  # 
  17411    1      6.993287175     2.472502528   -36.422344906  # Fe
  17412    1      9.324384914     4.120837546   -36.422344906  # Fe
  17413    3     10.489933783     0.000000000   -38.441134766  # 
  17414    3     12.821031522     1.648335019   -38.441134766  # 
  17415    1     11.655482652     3.296670037   -36.422344906  # Fe
  17416    3     15.152129260     3.296670037   -38.441134766  # 
  17417    3     13.986580391     0.000000000   -36.422344906  # 
  17418    3     16.317678130     1.648335019   -36.422344906  # 
  17419    3     10.489933783     2.472502528   -38.441134766  # 
  17420    3     12.821031522     4.120837546   -38.441134766  # 
  17421    1     11.655482652     0.824167509   -36.422344906  # Fe
  17422    3     15.152129260     0.824167509   -38.441134766  # 
  17423    3     13.986580391     2.472502528   -36.422344906  # 
  17424    3     16.317678130     4.120837546   -36.422344906  # 
  17427    3     18.648775868     3.296670037   -36.422344906  # 
  17433    3     18.648775868     0.824167509   -36.422344906  # 
  17898    3    -25.642081164     1.648335019   -32.384765185  # 
  17904    3    -25.642081164     4.120837546   -32.384765185  # 
  17906    3    -22.145434557     1.648335019   -34.403555046  # 
  17907    3    -23.310983426     3.296670037   -32.384765185  # 
  17908    3    -19.814336818     3.296670037   -34.403555046  # 
  17909    3    -20.979885687     0.000000000   -32.384765185  # 
  17910    1    -18.648787949     1.648335019   -32.384765185  # Fe
  17912    3    -22.145434557     4.120837546   -34.403555046  # 
  17913    3    -23.310983426     0.824167509   -32.384765185  # 
  17914    3    -19.814336818     0.824167509   -34.403555046  # 
  17915    3    -20.979885687     2.472502528   -32.384765185  # 
  17916    1    -18.648787949     4.120837546   -32.384765185  # Fe
  17917    3    -17.483239079     0.000000000   -34.403555046  # 
  17918    1    -15.152141341     1.648335019   -34.403555046  # Fe
  17919    1    -16.317690210     3.296670037   -32.384765185  # Fe
  17920    1    -12.821043602     3.296670037   -34.403555046  # Fe
  17921    1    -13.986592472     0.000000000   -32.384765185  # Fe
  17922    1    -11.655494733     1.648335019   -32.384765185  # Fe
  17923    3    -17.483239079     2.472502528   -34.403555046  # 
  17924    1    -15.152141341     4.120837546   -34.403555046  # Fe
  17925    1    -16.317690210     0.824167509   -32.384765185  # Fe
  17926    1    -12.821043602     0.824167509   -34.403555046  # Fe
  17927    1    -13.986592472     2.472502528   -32.384765185  # Fe
  17928    1    -11.655494733     4.120837546   -32.384765185  # Fe
  17929    1    -10.489945864     0.000000000   -34.403555046  # Fe
  17930    1     -8.158848125     1.648335019   -34.403555046  # Fe
  17931    1     -9.324396995     3.296670037   -32.384765185  # Fe
  17932    1     -5.827750387     3.296670037   -34.403555046  # Fe
  17933    1     -6.993299256     0.000000000   -32.384765185  # Fe
  17934    1     -4.662201517     1.648335019   -32.384765185  # Fe
  17935    1    -10.489945864     2.472502528   -34.403555046  # Fe
  17936    1     -8.158848125     4.120837546   -34.403555046  # Fe
  17937    1     -9.324396995     0.824167509   -32.384765185  # Fe
  17938    1     -5.827750387     0.824167509   -34.403555046  # Fe
  17939    1     -6.993299256     2.472502528   -32.384765185  # Fe
  17940    1     -4.662201517     4.120837546   -32.384765185  # Fe
  17941    1     -3.496652648     0.000000000   -34.403555046  # Fe
  17942    1     -1.165554910     1.648335019   -34.403555046  # Fe
  17943    1     -2.331103779     3.296670037   -32.384765185  # Fe
  17944    1      1.165542829     3.296670037   -34.403555046  # Fe
  17945    1     -0.000006040     0.000000000   -32.384765185  # Fe
  17946    1      2.331091698     1.648335019   -32.384765185  # Fe
  17947    1     -3.496652648     2.472502528   -34.403555046  # Fe
  17948    1     -1.165554910     4.120837546   -34.403555046  # Fe
  17949    1     -2.331103779     0.824167509   -32.384765185  # Fe
  17950    1      1.165542829     0.824167509   -34.403555046  # Fe
  17951    1     -0.000006040     2.472502528   -32.384765185  # Fe
  17952    1      2.331091698     4.120837546   -32.384765185  # Fe
  17953    1      3.496640568     0.000000000   -34.403555046  # Fe
  17954    1      5.827738306     1.648335019   -34.403555046  # Fe
  17955    1      4.662189437     3.296670037   -32.384765185  # Fe
  17956    1      8.158836045     3.296670037   -34.403555046  # Fe
  17957    1      6.993287175     0.000000000   -32.384765185  # Fe
  17958    1      9.324384914     1.648335019   -32.384765185  # Fe
  17959    1      3.496640568     2.472502528   -34.403555046  # Fe
  17960    1      5.827738306     4.120837546   -34.403555046  # Fe
  17961    1      4.662189437     0.824167509   -32.384765185  # Fe
  17962    1      8.158836045     0.824167509   -34.403555046  # Fe
  17963    1      6.993287175     2.472502528   -32.384765185  # Fe
  17964    1      9.324384914     4.120837546   -32.384765185  # Fe
  17965    1     10.489933783     0.000000000   -34.403555046  # Fe
  17966    1     12.821031522     1.648335019   -34.403555046  # Fe
  17967    1     11.655482652     3.296670037   -32.384765185  # Fe
  17968    1     15.152129260     3.296670037   -34.403555046  # Fe
  17969    1     13.986580391     0.000000000   -32.384765185  # Fe
  17970    1     16.317678130     1.648335019   -32.384765185  # Fe
  17971    1     10.489933783     2.472502528   -34.403555046  # Fe
  17972    1     12.821031522     4.120837546   -34.403555046  # Fe
  17973    1     11.655482652     0.824167509   -32.384765185  # Fe
  17974    1     15.152129260     0.824167509   -34.403555046  # Fe
  17975    1     13.986580391     2.472502528   -32.384765185  # Fe
  17976    1     16.317678130     4.120837546   -32.384765185  # Fe
  17977    3     17.483226999     0.000000000   -34.403555046  # 
  17978    3     19.814324737     1.648335019   -34.403555046  # 
  17979    1     18.648775868     3.296670037   -32.384765185  # Fe
  17980    3     22.145422476     3.296670037   -34.403555046  # 
  17981    3     20.979873607     0.000000000   -32.384765185  # 
  17982    3     23.310971345     1.648335019   -32.384765185  # 
  17983    3     17.483226999     2.472502528   -34.403555046  # 
  17984    3     19.814324737     4.120837546   -34.403555046  # 
  17985    1     18.648775868     0.824167509   -32.384765185  # Fe
  17986    3     22.145422476     0.824167509   -34.403555046  # 
  17987    3     20.979873607     2.472502528   -32.384765185  # 
  17988    3     23.310971345     4.120837546   -32.384765185  # 
  17991    3     25.642069084     3.296670037   -32.384765185  # 
  17997    3     25.642069084     0.824167509   -32.384765185  # 
  18447    3    -30.304276641     3.296670037   -28.347185465  # 
  18448    3    -26.807630034     3.296670037   -30.365975325  # 
  18449    3    -27.973178903     0.000000000   -28.347185465  # 
  18450    1    -25.642081164     1.648335019   -28.347185465  # Fe
  18453    3    -30.304276641     0.824167509   -28.347185465  # 
  18454    3    -26.807630034     0.824167509   -30.365975325  # 
  18455    3    -27.973178903     2.472502528   -28.347185465  # 
  18456    1    -25.642081164     4.120837546   -28.347185465  # Fe
  18457    3    -24.476532295     0.000000000   -30.365975325  # 
  18458    1    -22.145434557     1.648335019   -30.365975325  # Fe
  18459    1    -23.310983426     3.296670037   -28.347185465  # Fe
  18460    1    -19.814336818     3.296670037   -30.365975325  # Fe
  18461    1    -20.979885687     0.000000000   -28.347185465  # Fe
  18462    1    -18.648787949     1.648335019   -28.347185465  # Fe
  18463    3    -24.476532295     2.472502528   -30.365975325  # 
  18464    1    -22.145434557     4.120837546   -30.365975325  # Fe
  18465    1    -23.310983426     0.824167509   -28.347185465  # Fe
  18466    1    -19.814336818     0.824167509   -30.365975325  # Fe
  18467    1    -20.979885687     2.472502528   -28.347185465  # Fe
  18468    1    -18.648787949     4.120837546   -28.347185465  # Fe
  18469    1    -17.483239079     0.000000000   -30.365975325  # Fe
  18470    1    -15.152141341     1.648335019   -30.365975325  # Fe
  18471    1    -16.317690210     3.296670037   -28.347185465  # Fe
  18472    1    -12.821043602     3.296670037   -30.365975325  # Fe
  18473    1    -13.986592472     0.000000000   -28.347185465  # Fe
  18474    1    -11.655494733     1.648335019   -28.347185465  # Fe
  18475    1    -17.483239079     2.472502528   -30.365975325  # Fe
  18476    1    -15.152141341     4.120837546   -30.365975325  # Fe
  18477    1    -16.317690210     0.824167509   -28.347185465  # Fe
  18478    1    -12.821043602     0.824167509   -30.365975325  # Fe
  18479    1    -13.986592472     2.472502528   -28.347185465  # Fe
  18480    1    -11.655494733     4.120837546   -28.347185465  # Fe
  18481    1    -10.489945864     0.000000000   -30.365975325  # Fe
  18482    1     -8.158848125     1.648335019   -30.365975325  # Fe
  18483    1     -9.324396995     3.296670037   -28.347185465  # Fe
  18484    1     -5.827750387     3.296670037   -30.365975325  # Fe
  18485    1     -6.993299256     0.000000000   -28.347185465  # Fe
  18486    1     -4.662201517     1.648335019   -28.347185465  # Fe
  18487    1    -10.489945864     2.472502528   -30.365975325  # Fe
  18488    1     -8.158848125     4.120837546   -30.365975325  # Fe
  18489    1     -9.324396995     0.824167509   -28.347185465  # Fe
  18490    1     -5.827750387     0.824167509   -30.365975325  # Fe
  18491    1     -6.993299256     2.472502528   -28.347185465  # Fe
  18492    1     -4.662201517     4.120837546   -28.347185465  # Fe
  18493    1     -3.496652648     0.000000000   -30.365975325  # Fe
  18494    1     -1.165554910     1.648335019   -30.365975325  # Fe
  18495    1     -2.331103779     3.296670037   -28.347185465  # Fe
  18496    1      1.165542829     3.296670037   -30.365975325  # Fe
  18497    1     -0.000006040     0.000000000   -28.347185465  # Fe
  18498    1      2.331091698     1.648335019   -28.347185465  # Fe
  18499    1     -3.496652648     2.472502528   -30.365975325  # Fe
  18500    1     -1.165554910     4.120837546   -30.365975325  # Fe
  18501    1     -2.331103779     0.824167509   -28.347185465  # Fe
  18502    1      1.165542829     0.824167509   -30.365975325  # Fe
  18503    1     -0.000006040     2.472502528   -28.347185465  # Fe
