LAMMPS data file. msi2lmp v3.9.8 / 06 Oct 2016 / CGCMM for Fe_exp46x1x80_12-1_-111_101

   2352 atoms

   4 atom types

  -162.448385735   159.243114265 xlo xhi
    -0.412081227     4.532918773 ylo yhi
  -163.437884793   159.568515207 zlo zhi

Masses

   1  26.982000 # Fe
   2  58.710000 # 
   3  26.982000 # 
   4  58.710000 # 

Atoms # full

  16815    3    -13.840898863     5.017740396   -39.282297208  # 
  16817    3    -11.509801125     1.742216595   -39.282297208  # 
  16818    3     -9.178703386     3.412384698   -39.282297208  # 
  16821    3    -13.840898863     2.545237868   -39.282297208  # 
  16823    3    -11.509801125     4.214719123   -39.282297208  # 
  16824    3     -9.178703386     5.884887225   -39.282297208  # 
  16826    3     -5.682056778     3.448911792   -41.301087069  # 
  16827    3     -6.847605648     5.083133332   -39.282297208  # 
  16828    3     -3.350959040     5.119189234   -41.301087069  # 
  16829    3     -4.516507909     1.809330500   -39.282297208  # 
  16830    3     -2.185410170     3.480842069   -39.282297208  # 
  16832    3     -5.682056778     5.921414319   -41.301087069  # 
  16833    3     -6.847605648     2.610630804   -39.282297208  # 
  16834    3     -3.350959040     2.646686706   -41.301087069  # 
  16835    3     -4.516507909     4.281833028   -39.282297208  # 
  16836    3     -2.185410170     5.953344596   -39.282297208  # 
  16837    3     -1.019861301     1.844661763   -41.301087069  # 
  16838    3      1.311236437     3.515200987   -41.301087069  # 
  16839    3      0.145687568     5.152506343   -39.282297208  # 
  16840    3      3.642334176     5.185661024   -41.301087069  # 
  16841    3      2.476785307     1.879155319   -39.282297208  # 
  16842    3      4.807883045     3.550636589   -39.282297208  # 
  16843    3     -1.019861301     4.317164291   -41.301087069  # 
  16844    3      1.311236437     5.987703514   -41.301087069  # 
  16845    3      0.145687568     2.680003815   -39.282297208  # 
  16846    3      3.642334176     2.713158496   -41.301087069  # 
  16847    3      2.476785307     4.351657847   -39.282297208  # 
  16848    3      4.807883045     6.023139116   -39.282297208  # 
  16849    3      5.973431915     1.910898973   -41.301087069  # 
  16851    3      7.138980784     5.221789689   -39.282297208  # 
  16853    3      9.470078522     1.947467250   -39.282297208  # 
  16854    3     11.801176261     3.617554866   -39.282297208  # 
  16855    3      5.973431915     4.383401501   -41.301087069  # 
  16857    3      7.138980784     2.749287161   -39.282297208  # 
  16859    3      9.470078522     4.419969778   -39.282297208  # 
  16860    3     11.801176261     6.090057393   -39.282297208  # 
  16863    3     14.132273999     5.286943896   -39.282297208  # 
  16869    3     14.132273999     2.814441368   -39.282297208  # 
  17355    3    -20.834192079     4.940962596   -35.244717488  # 
  17356    3    -17.337545471     4.979681292   -37.263507348  # 
  17357    3    -18.503094340     1.664138516   -35.244717488  # 
  17358    3    -16.171996602     3.333428120   -35.244717488  # 
  17361    3    -20.834192079     2.468460068   -35.244717488  # 
  17362    3    -17.337545471     2.507178764   -37.263507348  # 
  17363    3    -18.503094340     4.136641044   -35.244717488  # 
  17364    3    -16.171996602     5.805930647   -35.244717488  # 
  17365    3    -15.006447732     1.703724424   -37.263507348  # 
  17366    3    -12.675349994     3.373688697   -37.263507348  # 
  17367    1    -13.840898863     5.003793212   -35.244717488  # Fe
  17368    3    -10.344252255     5.044492259   -37.263507348  # 
  17369    1    -11.509801125     1.730165311   -35.244717488  # Fe
  17370    1     -9.178703386     3.402457615   -35.244717488  # Fe
  17371    3    -15.006447732     4.176226952   -37.263507348  # 
  17372    3    -12.675349994     5.846191224   -37.263507348  # 
  17373    1    -13.840898863     2.531290684   -35.244717488  # Fe
  17374    3    -10.344252255     2.571989731   -37.263507348  # 
  17375    1    -11.509801125     4.202667839   -35.244717488  # Fe
  17376    1     -9.178703386     5.874960142   -35.244717488  # Fe
  17377    1     -8.013154517     1.771025491   -37.263507348  # Fe
  17378    1     -5.682056778     3.443166778   -37.263507348  # Fe
  17379    1     -6.847605648     5.075533451   -35.244717488  # Fe
  17380    1     -3.350959040     5.115754970   -37.263507348  # Fe
  17381    1     -4.516507909     1.804222941   -35.244717488  # Fe
  17382    1     -2.185410170     3.478342768   -35.244717488  # Fe
  17383    1     -8.013154517     4.243528019   -37.263507348  # Fe
  17384    1     -5.682056778     5.915669305   -37.263507348  # Fe
  17385    1     -6.847605648     2.603030923   -35.244717488  # Fe
